scenario_id,source,map_id,map_name,floor,node_id,node_type,combat_index,route_tag,event_id,event_name,encounter_id,encounter_name,threat_rating,build_id,development_level,battles,player_wins,enemy_wins,draws,player_win_rate,player_score_rate,win_ci95_low,win_ci95_high,average_rounds,p90_rounds,round_limit_count,effect_limit_hits,exceptions,average_player_survivors,average_enemy_survivors,enemy_cleave_hits_per_battle,enemy_summon_attempts_per_battle,enemy_summon_successes_per_battle,enemy_shields_granted_per_battle,enemy_shield_blocks_per_battle,enemy_furnace_transfers_per_battle,enemy_flourish_gained_per_battle
Map:map_startrail_highlands:f2_early_spell:f2_early_spell_encounter:B06_REFRESH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_early_spell,Normal,2,,,,f2_early_spell_encounter,坠光预演阵,2,B06_REFRESH,C2,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,3.41,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B01_SHIELD_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B01_SHIELD,C2,100,96,0,4,0.96,0.98,0.901629,0.984337,1.44,2,0,0,0,1.65,0,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B02_BREAK_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B02_BREAK,C2,100,100,0,0,1,1,0.963007,1,1.05,1,0,0,0,3.42,0,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B03_SUMMON_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B03_SUMMON,C2,100,22,50,28,0.22,0.36,0.150013,0.310704,1.19,2,0,0,0,0.28,0.64,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B04_DEATH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B04_DEATH,C2,100,100,0,0,1,1,0.963007,1,1.19,2,0,0,0,3.92,0,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B05_SPELL_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B05_SPELL,C2,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,3.76,0,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_normal:f2_normal_encounter:B06_REFRESH_F2_C2,Map,map_startrail_highlands,星轨高原,2,f2_normal,Normal,2,,,,f2_normal_encounter,秘页观测队,2,B06_REFRESH,C2,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,3.45,0,0,0,0,0,2,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B01_SHIELD_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B01_SHIELD,C4,100,95,1,4,0.95,0.97,0.88825,0.978456,1.69,2,0,0,0,2.06,0.01,1.43,0,0,0,3,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B02_BREAK_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B02_BREAK,C4,100,100,0,0,1,1,0.963007,1,1.16,2,0,0,0,2.82,0,1.3,0,0,0,3,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B03_SUMMON_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B03_SUMMON,C4,100,100,0,0,1,1,0.963007,1,1.07,1,0,0,0,3.18,0,1.03,0,0,0,3,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B04_DEATH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B04_DEATH,C4,100,100,0,0,1,1,0.963007,1,1.46,2,0,0,0,3.79,0,1.6,0,0,0,3,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B05_SPELL_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B05_SPELL,C4,100,100,0,0,1,1,0.963007,1,1.12,2,0,0,0,3.54,0,1.3,0,0,0,3,0,0
Map:map_startrail_highlands:f2_mid_mechanic:f2_mid_mechanic_encounter:B06_REFRESH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_mid_mechanic,Normal,3,,,,f2_mid_mechanic_encounter,星环折光阵,3,B06_REFRESH,C4,100,100,0,0,1,1,0.963007,1,1.05,1,0,0,0,4.23,0,1.3,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B01_SHIELD_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B01_SHIELD,C4,100,89,0,11,0.89,0.945,0.813687,0.937458,1.58,2,0,0,0,1.8,0,1.41,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B02_BREAK_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B02_BREAK,C4,100,100,0,0,1,1,0.963007,1,1.03,1,0,0,0,2.77,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B03_SUMMON_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B03_SUMMON,C4,100,100,0,0,1,1,0.963007,1,1.02,1,0,0,0,3.36,0,0.89,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B04_DEATH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B04_DEATH,C4,100,100,0,0,1,1,0.963007,1,1.47,2,0,0,0,3.22,0,1.6,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B05_SPELL_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B05_SPELL,C4,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,3.19,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_normal:f2_route_normal_encounter:B06_REFRESH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_normal,Normal,4,Adventure,,,f2_route_normal_encounter,命轨巡弋队,3,B06_REFRESH,C4,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,3.98,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B01_SHIELD_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B01_SHIELD,C4,100,35,43,22,0.35,0.46,0.263642,0.447456,1.54,2,0,0,0,0.75,0.68,1.44,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B02_BREAK_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B02_BREAK,C4,100,100,0,0,1,1,0.963007,1,1.06,1,0,0,0,2.54,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B03_SUMMON_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B03_SUMMON,C4,100,90,1,9,0.9,0.945,0.825634,0.944771,1.03,1,0,0,0,1.79,0.01,1.4,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B04_DEATH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B04_DEATH,C4,100,46,19,35,0.46,0.635,0.365608,0.557351,1.82,2,0,0,0,0.56,0.25,2.02,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B05_SPELL_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B05_SPELL,C4,100,100,0,0,1,1,0.963007,1,1.24,2,0,0,0,2.86,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_elite:f2_c4_elite_encounter:B06_REFRESH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_elite,Elite,4,Aggressive,,,f2_c4_elite_encounter,金色坠光议会,4,B06_REFRESH,C4,100,100,0,0,1,1,0.963007,1,1.13,2,0,0,0,2.69,0,1.3,0,0,0,2,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B01_SHIELD_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B01_SHIELD,C4,100,98,0,2,0.98,0.99,0.929988,0.994498,1.69,2,0,0,0,2.46,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B02_BREAK_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B02_BREAK,C4,100,100,0,0,1,1,0.963007,1,1.1,1,0,0,0,3.43,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B03_SUMMON_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B03_SUMMON,C4,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,3.38,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B04_DEATH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B04_DEATH,C4,100,100,0,0,1,1,0.963007,1,1.56,2,0,0,0,3.56,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B05_SPELL_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B05_SPELL,C4,100,100,0,0,1,1,0.963007,1,1.05,1,0,0,0,3.78,0,0,0,0,0,3,0,0
Map:map_startrail_highlands:f2_route_safe:f2_route_safe_encounter:B06_REFRESH_F2_C4,Map,map_startrail_highlands,星轨高原,2,f2_route_safe,Normal,4,Conservative,,,f2_route_safe_encounter,月轮守望队,2,B06_REFRESH,C4,100,100,0,0,1,1,0.963007,1,1.04,1,0,0,0,4.43,0,0,0,0,0,3,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B01_SHIELD_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B01_SHIELD,C4,100,95,0,5,0.95,0.975,0.88825,0.978456,1.57,2,0,0,0,2.11,0,0.53,0,0,0,2,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B02_BREAK_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B02_BREAK,C4,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,3.34,0,0.48,0,0,0,2,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B03_SUMMON_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B03_SUMMON,C4,100,100,0,0,1,1,0.963007,1,1.02,1,0,0,0,3.37,0,0.31,0,0,0,2,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B04_DEATH_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B04_DEATH,C4,100,100,0,0,1,1,0.963007,1,1.47,2,0,0,0,3.31,0,0.4,0,0,0,2,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B05_SPELL_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B05_SPELL,C4,100,100,0,0,1,1,0.963007,1,1.04,1,0,0,0,3.38,0,0.43,0,0,0,2,0,0
Event:map_startrail_highlands:ravine_ambush_f2:f2_c4_event_ambush_encounter:B06_REFRESH_F2_C4,Event,map_startrail_highlands,星轨高原,2,ravine_ambush_f2,EventCombat,4,Event,ravine_ambush_f2,裂谷伏兵,f2_c4_event_ambush_encounter,折光伏星阵,4,B06_REFRESH,C4,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,4.23,0,0.56,0,0,0,2,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B01_SHIELD_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B01_SHIELD,C5,100,98,0,2,0.98,0.99,0.929988,0.994498,1.98,2,0,0,0,1.68,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B02_BREAK_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B02_BREAK,C5,100,100,0,0,1,1,0.963007,1,1.38,2,0,0,0,2.82,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B03_SUMMON_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B03_SUMMON,C5,100,100,0,0,1,1,0.963007,1,1.16,2,0,0,0,2.36,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B04_DEATH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B04_DEATH,C5,100,100,0,0,1,1,0.963007,1,1.89,2,0,0,0,3.08,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B05_SPELL_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B05_SPELL,C5,100,100,0,0,1,1,0.963007,1,1.3,2,0,0,0,3.67,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_break:f2_c5_break_encounter:B06_REFRESH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_break,Normal,5,,,,f2_c5_break_encounter,月轮守护终检,4,B06_REFRESH,C5,100,100,0,0,1,1,0.963007,1,1.28,2,0,0,0,4.32,0,0,0,0,0,4,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B01_SHIELD_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B01_SHIELD,C5,100,76,3,21,0.76,0.865,0.667677,0.833087,1.34,2,0,0,0,1.26,0.04,1.6,0,0,0,0.99,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B02_BREAK_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B02_BREAK,C5,100,100,0,0,1,1,0.963007,1,1.01,1,0,0,0,2.83,0,1.3,0,0,0,1,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B03_SUMMON_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B03_SUMMON,C5,100,98,0,2,0.98,0.99,0.929988,0.994498,1.01,1,0,0,0,2.63,0,1.09,0,0,0,1,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B04_DEATH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B04_DEATH,C5,100,100,0,0,1,1,0.963007,1,1.14,2,0,0,0,2.54,0,2,0,0,0,1,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B05_SPELL_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B05_SPELL,C5,100,100,0,0,1,1,0.963007,1,1.07,1,0,0,0,3.33,0,1.3,0,0,0,1,0,0
Map:map_startrail_highlands:f2_late_spell:f2_c5_spell_encounter:B06_REFRESH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_late_spell,Normal,5,,,,f2_c5_spell_encounter,坠星爆发终检,4,B06_REFRESH,C5,100,100,0,0,1,1,0.963007,1,1,1,0,0,0,3.38,0,1.3,0,0,0,1,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B01_SHIELD_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B01_SHIELD,C5,100,5,83,12,0.05,0.11,0.021544,0.11175,1.26,2,0,0,0,0.08,1.81,1.6,0,0,0,2.98,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B02_BREAK_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B02_BREAK,C5,100,22,61,17,0.22,0.305,0.150013,0.310704,1.45,2,0,0,0,0.34,1.06,1.3,0,0,0,3,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B03_SUMMON_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B03_SUMMON,C5,100,17,65,18,0.17,0.26,0.108936,0.25548,1.09,1,0,0,0,0.22,1.23,0.98,0,0,0,2.99,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B04_DEATH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B04_DEATH,C5,100,5,74,21,0.05,0.155,0.021544,0.11175,1.43,2,0,0,0,0.05,1.29,2,0,0,0,3,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B05_SPELL_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B05_SPELL,C5,100,60,17,23,0.6,0.715,0.502003,0.690599,1.62,2,0,0,0,0.84,0.19,1.3,0,0,0,3,0,0
Map:map_startrail_highlands:f2_boss:f2_c6_boss_encounter:B06_REFRESH_F2_C5,Map,map_startrail_highlands,星轨高原,2,f2_boss,Boss,6,,,,f2_c6_boss_encounter,星轨大司辰,5,B06_REFRESH,C5,100,53,11,36,0.53,0.71,0.432889,0.624892,1.58,2,0,0,0,0.75,0.11,1.3,0,0,0,3,0,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B01_SHIELD_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B01_SHIELD,C2,100,0,94,6,0,0.03,0,0.036993,2.08,2,0,0,0,0,2.24,0,0,0,6.99,7.82,3.15,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B02_BREAK_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B02_BREAK,C2,100,0,100,0,0,0,0,0.036993,2.05,2,0,0,0,0,2.21,0,0,0,6.91,7.55,3.07,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B03_SUMMON_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B03_SUMMON,C2,100,0,100,0,0,0,0,0.036993,1.02,1,0,0,0,0,3.04,0,0,0,6.08,6.58,3.59,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B04_DEATH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B04_DEATH,C2,100,0,100,0,0,0,0,0.036993,1.96,2,0,0,0,0,2.42,0,0,0,6.56,7.13,3.09,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B05_SPELL_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B05_SPELL,C2,100,0,100,0,0,0,0,0.036993,1.97,2,0,0,0,0,2.24,0,0,0,6.47,7.13,3.24,0
Map:map_soulforge_city:f3_opening_normal:f3_opening_encounter:B06_REFRESH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_opening_normal,Normal,1,,,,f3_opening_encounter,熔城门卫,3,B06_REFRESH,C2,100,0,100,0,0,0,0,0.036993,1.89,2,0,0,0,0,2.29,0,0,0,6.43,6.91,3.03,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B01_SHIELD_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B01_SHIELD,C2,100,2,90,8,0.02,0.06,0.005502,0.070012,2.05,2,0,0,0,0.02,2.44,0,0,0,5.37,7.13,2.95,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B02_BREAK_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B02_BREAK,C2,100,0,100,0,0,0,0,0.036993,2,2,0,0,0,0,3.2,0,0,0,5.12,6.73,2.97,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B03_SUMMON_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B03_SUMMON,C2,100,0,100,0,0,0,0,0.036993,1.01,1,0,0,0,0,2.89,0,0,0,4.01,5.6,2.61,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B04_DEATH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B04_DEATH,C2,100,0,100,0,0,0,0,0.036993,1.66,2,0,0,0,0,2.89,0,0,0,4.06,6.05,2.71,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B05_SPELL_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B05_SPELL,C2,100,0,100,0,0,0,0,0.036993,1.81,2,0,0,0,0,2.93,0,0,0,4.84,6.48,2.79,0
Map:map_soulforge_city:f3_early_summon:f3_early_summon_encounter:B06_REFRESH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_early_summon,Normal,2,,,,f3_early_summon_encounter,熔甲反击阵,4,B06_REFRESH,C2,100,0,100,0,0,0,0,0.036993,1.75,2,0,0,0,0,2.85,0,0,0,4.14,6.11,2.58,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B01_SHIELD_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B01_SHIELD,C2,100,0,95,5,0,0.025,0,0.036993,2.05,2,0,0,0,0,2.26,0,0,0,6.06,6.89,3.15,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B02_BREAK_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B02_BREAK,C2,100,0,98,2,0,0.01,0,0.036993,2.02,2,0,0,0,0,2.59,0,0,0,5.28,6.09,2.98,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B03_SUMMON_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B03_SUMMON,C2,100,0,100,0,0,0,0,0.036993,1.05,1,0,0,0,0,2.8,0,0,0,4.92,5.44,3.05,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B04_DEATH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B04_DEATH,C2,100,0,100,0,0,0,0,0.036993,1.91,2,0,0,0,0,2.38,0,0,0,5.64,6.29,2.99,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B05_SPELL_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B05_SPELL,C2,100,1,98,1,0.01,0.015,0.001767,0.054486,1.98,2,0,0,0,0.01,2.42,0,0,0,5.57,6.3,3.15,0
Map:map_soulforge_city:f3_normal:f3_normal_encounter:B06_REFRESH_F3_C2,Map,map_soulforge_city,铸魂熔城,3,f3_normal,Normal,2,,,,f3_normal_encounter,千环炉墙,4,B06_REFRESH,C2,100,0,99,1,0,0.005,0,0.036993,1.96,2,0,0,0,0,2.14,0,0,0,5.19,5.99,2.78,0
Map:map_soulforge_city:f3_mid_mechanic:f3_mid_mechanic_encounter:B01_SHIELD_F3_C4,Map,map_soulforge_city,铸魂熔城,3,f3_mid_mechanic,Normal,3,,,,f3_mid_mechanic_encounter,不熄接力炉,4,B01_SHIELD,C4,100,0,99,1,0,0.005,0,0.036993,2.04,2,0,0,0,0,2.27,0,0,0,6.54,7.18,3.06,0
Map:map_soulforge_city:f3_mid_mechanic:f3_mid_mechanic_encounter:B02_BREAK_F3_C4,Map,map_soulforge_city,铸魂熔城,3,f3_mid_mechanic,Normal,3,,,,f3_mid_mechanic_encounter,不熄接力炉,4,B02_BREAK,C4,100,0,99,1,0,0.005,0,0.036993,2.22,3,0,0,0,0,2.12,0,0,0,6.55,7.66,3.2,0
Map:map_soulforge_city:f3_mid_mechanic:f3_mid_mechanic_encounter:B03_SUMMON_F3_C4,Map,map_soulforge_city,铸魂熔城,3,f3_mid_mechanic,Normal,3,,,,f3_mid_mechanic_encounter,不熄接力炉,4,B03_SUMMON,C4,100,0,100,0,0,0,0,0.036993,1.08,1,0,0,0,0,2.51,0,0,0,6.56,7.29,3.36,0
